administration_date,supplier,region,age_range,males,females,first_dose,second_dose,previous_infection,additional_booster_dose,second_booster,NUTS1_code,NUTS2_code,ISTAT_regional_code,region_name
2021-01-20,Pfizer/BioNTech,PAT,80-89,5,15,19,1,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-20,Pfizer/BioNTech,PAT,90+,3,21,24,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-20,Pfizer/BioNTech,PIE,12-19,1,4,5,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-20,Pfizer/BioNTech,PIE,20-29,179,421,511,89,0,0,0,ITC,ITC1,1,Piemonte
2021-01-20,Pfizer/BioNTech,PIE,30-39,271,565,703,133,0,0,0,ITC,ITC1,1,Piemonte
2021-01-20,Pfizer/BioNTech,PIE,40-49,377,771,985,162,1,0,0,ITC,ITC1,1,Piemonte
2021-01-20,Pfizer/BioNTech,PIE,50-59,409,1056,1233,231,1,0,0,ITC,ITC1,1,Piemonte
2021-01-20,Pfizer/BioNTech,PIE,60-69,346,477,699,120,4,0,0,ITC,ITC1,1,Piemonte
2021-01-20,Pfizer/BioNTech,PIE,70-79,215,214,426,2,1,0,0,ITC,ITC1,1,Piemonte
2021-01-20,Pfizer/BioNTech,PIE,80-89,231,543,774,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-20,Pfizer/BioNTech,PIE,90+,86,539,623,0,2,0,0,ITC,ITC1,1,Piemonte
2021-01-20,Pfizer/BioNTech,PUG,20-29,46,107,153,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-20,Pfizer/BioNTech,PUG,30-39,78,140,217,1,0,0,0,ITF,ITF4,16,Puglia
2021-01-20,Pfizer/BioNTech,PUG,40-49,80,149,228,1,0,0,0,ITF,ITF4,16,Puglia
2021-01-20,Pfizer/BioNTech,PUG,50-59,104,146,244,5,1,0,0,ITF,ITF4,16,Puglia
2021-01-20,Pfizer/BioNTech,PUG,60-69,58,69,126,1,0,0,0,ITF,ITF4,16,Puglia
2021-01-20,Pfizer/BioNTech,PUG,70-79,54,54,108,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-20,Pfizer/BioNTech,PUG,80-89,78,180,258,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-20,Pfizer/BioNTech,PUG,90+,43,161,202,0,2,0,0,ITF,ITF4,16,Puglia
2021-01-20,Pfizer/BioNTech,SAR,20-29,7,10,17,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-20,Pfizer/BioNTech,SAR,30-39,15,22,37,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-20,Pfizer/BioNTech,SAR,40-49,17,29,44,2,0,0,0,ITG,ITG2,20,Sardegna
2021-01-20,Pfizer/BioNTech,SAR,50-59,22,52,74,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-20,Pfizer/BioNTech,SAR,60-69,14,17,31,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-20,Pfizer/BioNTech,SAR,70-79,1,3,4,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-20,Pfizer/BioNTech,SAR,80-89,0,2,2,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-20,Pfizer/BioNTech,SIC,20-29,20,10,8,21,1,0,0,ITG,ITG1,19,Sicilia
2021-01-20,Pfizer/BioNTech,SIC,30-39,54,41,19,76,0,0,0,ITG,ITG1,19,Sicilia
2021-01-20,Pfizer/BioNTech,SIC,40-49,48,31,19,60,0,0,0,ITG,ITG1,19,Sicilia
2021-01-20,Pfizer/BioNTech,SIC,50-59,62,41,29,74,0,0,0,ITG,ITG1,19,Sicilia
2021-01-20,Pfizer/BioNTech,SIC,60-69,50,24,18,56,0,0,0,ITG,ITG1,19,Sicilia
2021-01-20,Pfizer/BioNTech,SIC,70-79,4,3,6,1,0,0,0,ITG,ITG1,19,Sicilia
2021-01-20,Pfizer/BioNTech,SIC,80-89,4,7,11,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-20,Pfizer/BioNTech,SIC,90+,2,4,6,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-20,Pfizer/BioNTech,TOS,12-19,6,1,6,1,0,0,0,ITI,ITI1,9,Toscana
2021-01-20,Pfizer/BioNTech,TOS,20-29,42,24,57,8,1,0,0,ITI,ITI1,9,Toscana
2021-01-20,Pfizer/BioNTech,TOS,30-39,48,41,71,18,0,0,0,ITI,ITI1,9,Toscana
2021-01-20,Pfizer/BioNTech,TOS,40-49,33,60,79,14,0,0,0,ITI,ITI1,9,Toscana
2021-01-20,Pfizer/BioNTech,TOS,50-59,54,75,98,31,0,0,0,ITI,ITI1,9,Toscana
2021-01-20,Pfizer/BioNTech,TOS,60-69,22,43,48,17,0,0,0,ITI,ITI1,9,Toscana
2021-01-20,Pfizer/BioNTech,TOS,70-79,18,31,28,21,0,0,0,ITI,ITI1,9,Toscana
2021-01-20,Pfizer/BioNTech,TOS,80-89,30,106,67,69,0,0,0,ITI,ITI1,9,Toscana
2021-01-20,Pfizer/BioNTech,TOS,90+,15,127,71,71,0,0,0,ITI,ITI1,9,Toscana
2021-01-20,Pfizer/BioNTech,UMB,20-29,1,2,3,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-20,Pfizer/BioNTech,UMB,30-39,0,1,1,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-20,Pfizer/BioNTech,UMB,40-49,2,3,5,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-20,Pfizer/BioNTech,UMB,50-59,1,1,2,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-20,Pfizer/BioNTech,UMB,70-79,0,1,1,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-20,Pfizer/BioNTech,UMB,80-89,0,4,4,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-20,Pfizer/BioNTech,UMB,90+,1,5,6,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-20,Pfizer/BioNTech,VDA,80-89,0,2,2,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-20,Pfizer/BioNTech,VDA,90+,9,31,40,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-20,Pfizer/BioNTech,VEN,20-29,9,44,22,30,1,0,0,ITH,ITH3,5,Veneto
2021-01-20,Pfizer/BioNTech,VEN,30-39,59,90,40,107,2,0,0,ITH,ITH3,5,Veneto
2021-01-20,Pfizer/BioNTech,VEN,40-49,70,179,72,176,1,0,0,ITH,ITH3,5,Veneto
2021-01-20,Pfizer/BioNTech,VEN,50-59,92,179,89,181,1,0,0,ITH,ITH3,5,Veneto
2021-01-20,Pfizer/BioNTech,VEN,60-69,89,56,50,95,0,0,0,ITH,ITH3,5,Veneto
2021-01-20,Pfizer/BioNTech,VEN,70-79,15,29,30,13,1,0,0,ITH,ITH3,5,Veneto
2021-01-20,Pfizer/BioNTech,VEN,80-89,23,42,46,19,0,0,0,ITH,ITH3,5,Veneto
2021-01-20,Pfizer/BioNTech,VEN,90+,11,52,38,25,0,0,0,ITH,ITH3,5,Veneto
2021-01-21,Moderna,ABR,30-39,1,4,5,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,40-49,2,6,8,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,50-59,4,5,9,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,60-69,4,4,8,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,70-79,8,9,17,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,80-89,11,24,35,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,ABR,90+,3,30,33,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Moderna,CAL,20-29,0,1,1,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-21,Moderna,CAL,40-49,1,0,1,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-21,Moderna,CAL,60-69,1,0,1,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-21,Moderna,CAM,20-29,29,44,73,0,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Moderna,CAM,30-39,63,61,124,0,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Moderna,CAM,40-49,37,60,96,1,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Moderna,CAM,50-59,57,56,111,1,1,0,0,ITF,ITF3,15,Campania
2021-01-21,Moderna,CAM,60-69,78,38,115,1,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Moderna,CAM,70-79,32,11,43,0,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Moderna,CAM,80-89,13,32,45,0,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Moderna,CAM,90+,4,18,22,0,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Moderna,EMR,20-29,3,10,13,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Moderna,EMR,30-39,2,14,16,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Moderna,EMR,40-49,11,28,39,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Moderna,EMR,50-59,7,41,48,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Moderna,EMR,60-69,15,18,33,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Moderna,EMR,70-79,16,12,28,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Moderna,EMR,80-89,9,31,40,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Moderna,EMR,90+,5,48,53,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Moderna,FVG,20-29,3,2,5,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-21,Moderna,FVG,30-39,2,2,4,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-21,Moderna,FVG,40-49,2,2,4,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-21,Moderna,LAZ,12-19,1,1,2,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Moderna,LAZ,20-29,17,11,28,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Moderna,LAZ,30-39,34,13,46,1,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Moderna,LAZ,40-49,30,15,45,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Moderna,LAZ,50-59,16,6,21,1,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Moderna,LAZ,60-69,7,6,13,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Moderna,LAZ,80-89,45,63,108,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Moderna,LAZ,90+,6,12,18,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Moderna,LOM,50-59,0,1,1,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-21,Moderna,LOM,80-89,0,1,1,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-21,Moderna,MAR,20-29,0,10,10,0,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Moderna,MAR,30-39,9,15,24,0,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Moderna,MAR,40-49,4,22,26,0,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Moderna,MAR,50-59,9,31,40,0,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Moderna,MAR,60-69,8,15,23,0,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Moderna,MAR,70-79,13,6,19,0,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Moderna,MAR,80-89,27,61,88,0,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Moderna,MAR,90+,9,60,68,1,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Moderna,PIE,30-39,1,0,1,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-21,Moderna,SAR,20-29,0,1,1,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-21,Moderna,SIC,12-19,3,3,6,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-21,Moderna,SIC,20-29,12,16,28,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-21,Moderna,SIC,30-39,14,36,49,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-21,Moderna,SIC,40-49,34,47,80,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-21,Moderna,SIC,50-59,35,70,104,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-21,Moderna,SIC,60-69,18,24,41,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-21,Moderna,SIC,70-79,10,20,30,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-21,Moderna,SIC,80-89,19,46,65,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-21,Moderna,SIC,90+,8,51,59,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-21,Moderna,TOS,12-19,1,4,5,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-21,Moderna,TOS,20-29,60,58,118,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-21,Moderna,TOS,30-39,50,38,88,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-21,Moderna,TOS,40-49,71,33,104,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-21,Moderna,TOS,50-59,68,38,106,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-21,Moderna,TOS,60-69,88,37,125,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-21,Moderna,TOS,70-79,66,12,78,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-21,Moderna,TOS,80-89,10,0,10,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-21,Moderna,UMB,20-29,5,17,22,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-21,Moderna,UMB,30-39,19,33,51,0,1,0,0,ITI,ITI2,10,Umbria
2021-01-21,Moderna,UMB,40-49,12,31,43,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-21,Moderna,UMB,50-59,18,20,38,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-21,Moderna,UMB,60-69,8,15,23,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-21,Moderna,UMB,70-79,11,10,21,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-21,Moderna,UMB,80-89,22,66,88,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-21,Moderna,UMB,90+,15,79,94,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-21,Moderna,VDA,40-49,0,1,1,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-21,Moderna,VDA,50-59,0,1,1,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-21,Moderna,VDA,60-69,4,4,8,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-21,Moderna,VDA,70-79,3,3,6,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-21,Moderna,VDA,80-89,5,7,12,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-21,Moderna,VDA,90+,0,5,5,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-21,Pfizer/BioNTech,ABR,40-49,0,2,2,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Pfizer/BioNTech,ABR,60-69,1,2,3,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Pfizer/BioNTech,ABR,70-79,3,2,5,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Pfizer/BioNTech,ABR,80-89,5,13,18,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Pfizer/BioNTech,ABR,90+,5,9,14,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-21,Pfizer/BioNTech,BAS,20-29,3,1,4,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-21,Pfizer/BioNTech,BAS,30-39,3,6,9,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-21,Pfizer/BioNTech,BAS,40-49,1,5,6,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-21,Pfizer/BioNTech,BAS,50-59,1,4,5,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-21,Pfizer/BioNTech,BAS,60-69,2,1,2,1,0,0,0,ITF,ITF5,17,Basilicata
2021-01-21,Pfizer/BioNTech,BAS,80-89,0,1,1,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-21,Pfizer/BioNTech,BAS,90+,0,3,3,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-21,Pfizer/BioNTech,CAL,20-29,25,38,62,1,0,0,0,ITF,ITF6,18,Calabria
2021-01-21,Pfizer/BioNTech,CAL,30-39,72,98,168,2,0,0,0,ITF,ITF6,18,Calabria
2021-01-21,Pfizer/BioNTech,CAL,40-49,68,97,164,1,0,0,0,ITF,ITF6,18,Calabria
2021-01-21,Pfizer/BioNTech,CAL,50-59,95,120,201,13,1,0,0,ITF,ITF6,18,Calabria
2021-01-21,Pfizer/BioNTech,CAL,60-69,129,90,200,19,0,0,0,ITF,ITF6,18,Calabria
2021-01-21,Pfizer/BioNTech,CAL,70-79,48,22,70,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-21,Pfizer/BioNTech,CAL,80-89,16,33,49,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-21,Pfizer/BioNTech,CAL,90+,10,30,40,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-21,Pfizer/BioNTech,CAM,12-19,1,1,1,1,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Pfizer/BioNTech,CAM,20-29,47,62,15,94,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Pfizer/BioNTech,CAM,30-39,118,134,5,247,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Pfizer/BioNTech,CAM,40-49,160,171,6,325,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Pfizer/BioNTech,CAM,50-59,232,189,9,412,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Pfizer/BioNTech,CAM,60-69,240,97,10,327,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Pfizer/BioNTech,CAM,70-79,14,6,9,11,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Pfizer/BioNTech,CAM,80-89,2,1,2,1,0,0,0,ITF,ITF3,15,Campania
2021-01-21,Pfizer/BioNTech,EMR,12-19,1,1,2,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Pfizer/BioNTech,EMR,20-29,49,107,20,136,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Pfizer/BioNTech,EMR,30-39,115,157,34,238,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Pfizer/BioNTech,EMR,40-49,123,242,54,311,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Pfizer/BioNTech,EMR,50-59,127,303,85,345,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Pfizer/BioNTech,EMR,60-69,139,111,60,190,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Pfizer/BioNTech,EMR,70-79,40,43,52,30,1,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Pfizer/BioNTech,EMR,80-89,48,139,130,56,1,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Pfizer/BioNTech,EMR,90+,22,136,115,43,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-21,Pfizer/BioNTech,FVG,20-29,26,59,2,83,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-21,Pfizer/BioNTech,FVG,30-39,80,118,3,195,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-21,Pfizer/BioNTech,FVG,40-49,74,131,2,203,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-21,Pfizer/BioNTech,FVG,50-59,66,181,0,247,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-21,Pfizer/BioNTech,FVG,60-69,85,66,0,151,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-21,Pfizer/BioNTech,FVG,70-79,19,4,1,22,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-21,Pfizer/BioNTech,FVG,80-89,2,1,0,3,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-21,Pfizer/BioNTech,FVG,90+,1,0,0,1,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-21,Pfizer/BioNTech,LAZ,12-19,4,3,7,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Pfizer/BioNTech,LAZ,20-29,104,232,16,320,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Pfizer/BioNTech,LAZ,30-39,404,545,61,888,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Pfizer/BioNTech,LAZ,40-49,466,851,96,1221,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Pfizer/BioNTech,LAZ,50-59,596,984,117,1463,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Pfizer/BioNTech,LAZ,60-69,633,405,71,967,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Pfizer/BioNTech,LAZ,70-79,63,41,21,83,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Pfizer/BioNTech,LAZ,80-89,48,95,44,99,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Pfizer/BioNTech,LAZ,90+,15,76,18,73,0,0,0,ITI,ITI4,12,Lazio
2021-01-21,Pfizer/BioNTech,LIG,12-19,0,2,2,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-21,Pfizer/BioNTech,LIG,20-29,31,63,62,32,0,0,0,ITC,ITC3,7,Liguria
2021-01-21,Pfizer/BioNTech,LIG,30-39,52,68,66,54,0,0,0,ITC,ITC3,7,Liguria
2021-01-21,Pfizer/BioNTech,LIG,40-49,36,119,80,75,0,0,0,ITC,ITC3,7,Liguria
2021-01-21,Pfizer/BioNTech,LIG,50-59,81,159,116,124,0,0,0,ITC,ITC3,7,Liguria
2021-01-21,Pfizer/BioNTech,LIG,60-69,83,60,92,50,1,0,0,ITC,ITC3,7,Liguria
2021-01-21,Pfizer/BioNTech,LIG,70-79,43,23,51,15,0,0,0,ITC,ITC3,7,Liguria
2021-01-21,Pfizer/BioNTech,LIG,80-89,35,107,98,44,0,0,0,ITC,ITC3,7,Liguria
2021-01-21,Pfizer/BioNTech,LIG,90+,25,127,114,38,0,0,0,ITC,ITC3,7,Liguria
2021-01-21,Pfizer/BioNTech,LOM,12-19,2,1,3,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-21,Pfizer/BioNTech,LOM,20-29,148,302,405,44,1,0,0,ITC,ITC4,3,Lombardia
2021-01-21,Pfizer/BioNTech,LOM,30-39,293,483,624,150,2,0,0,ITC,ITC4,3,Lombardia
2021-01-21,Pfizer/BioNTech,LOM,40-49,279,777,903,150,3,0,0,ITC,ITC4,3,Lombardia
2021-01-21,Pfizer/BioNTech,LOM,50-59,335,994,1090,233,6,0,0,ITC,ITC4,3,Lombardia
2021-01-21,Pfizer/BioNTech,LOM,60-69,240,322,446,116,0,0,0,ITC,ITC4,3,Lombardia
2021-01-21,Pfizer/BioNTech,LOM,70-79,107,129,234,2,0,0,0,ITC,ITC4,3,Lombardia
2021-01-21,Pfizer/BioNTech,LOM,80-89,148,474,619,0,3,0,0,ITC,ITC4,3,Lombardia
2021-01-21,Pfizer/BioNTech,LOM,90+,61,440,497,0,4,0,0,ITC,ITC4,3,Lombardia
2021-01-21,Pfizer/BioNTech,MAR,20-29,4,20,15,9,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Pfizer/BioNTech,MAR,30-39,38,57,20,75,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Pfizer/BioNTech,MAR,40-49,47,96,40,103,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Pfizer/BioNTech,MAR,50-59,47,100,44,103,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Pfizer/BioNTech,MAR,60-69,31,39,30,40,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Pfizer/BioNTech,MAR,70-79,9,18,27,0,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Pfizer/BioNTech,MAR,80-89,9,50,59,0,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Pfizer/BioNTech,MAR,90+,1,62,63,0,0,0,0,ITI,ITI3,11,Marche
2021-01-21,Pfizer/BioNTech,MOL,30-39,1,2,3,0,0,0,0,ITF,ITF2,14,Molise
2021-01-21,Pfizer/BioNTech,MOL,40-49,1,1,2,0,0,0,0,ITF,ITF2,14,Molise
2021-01-21,Pfizer/BioNTech,MOL,50-59,0,1,1,0,0,0,0,ITF,ITF2,14,Molise
2021-01-21,Pfizer/BioNTech,PAB,12-19,2,2,0,4,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-21,Pfizer/BioNTech,PAB,20-29,37,65,10,92,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-21,Pfizer/BioNTech,PAB,30-39,72,74,9,137,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-21,Pfizer/BioNTech,PAB,40-49,106,135,18,223,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-21,Pfizer/BioNTech,PAB,50-59,126,162,21,267,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-21,Pfizer/BioNTech,PAB,60-69,83,37,11,109,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-21,Pfizer/BioNTech,PAB,70-79,14,3,11,6,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-21,Pfizer/BioNTech,PAB,80-89,13,29,40,2,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-21,Pfizer/BioNTech,PAB,90+,7,15,22,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-21,Pfizer/BioNTech,PAT,20-29,11,36,29,18,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-21,Pfizer/BioNTech,PAT,30-39,27,67,65,29,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-21,Pfizer/BioNTech,PAT,40-49,20,62,48,34,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-21,Pfizer/BioNTech,PAT,50-59,31,76,75,32,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-21,Pfizer/BioNTech,PAT,60-69,13,21,20,14,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-21,Pfizer/BioNTech,PAT,70-79,2,1,0,3,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-21,Pfizer/BioNTech,PAT,80-89,2,8,10,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-21,Pfizer/BioNTech,PAT,90+,1,3,4,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-21,Pfizer/BioNTech,PIE,12-19,2,3,5,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-21,Pfizer/BioNTech,PIE,20-29,167,395,269,292,1,0,0,ITC,ITC1,1,Piemonte
2021-01-21,Pfizer/BioNTech,PIE,30-39,371,615,375,607,4,0,0,ITC,ITC1,1,Piemonte
2021-01-21,Pfizer/BioNTech,PIE,40-49,375,914,468,819,2,0,0,ITC,ITC1,1,Piemonte
